Aikaleima, Longitudi, Latitudi
2014-01-01 08:15:46,20.25,60.46
2014-01-01 08:15:47,20.25,60.47
2014-01-01 08:15:48,20.25,60.48
2014-01-01 08:15:49,20.25,60.49
2014-01-01 08:15:50,20.25,60.5
2014-01-01 08:15:51,20.25,60.51
2014-01-01 08:15:52,20.25,60.52
2014-01-01 08:15:53,20.25,60.53
2014-01-01 08:15:54,20.25,60.54
2014-01-01 08:15:55,20.25,60.55
2014-01-01 08:15:56,20.25,60.56
2014-01-01 08:15:57,20.25,60.57
2014-01-01 08:15:58,20.25,60.58
2014-01-01 08:15:59,20.25,60.59
2014-01-01 08:16:00,20.25,60.6
2014-01-01 08:16:01,20.25,60.61
2014-01-01 08:16:02,20.25,60.62
2014-01-01 08:16:03,20.25,60.63
2014-01-01 08:16:04,20.25,60.64
2014-01-01 08:16:05,20.25,60.65
2014-01-01 08:16:06,20.25,60.66
2014-01-01 08:16:07,20.25,60.67
2014-01-01 08:16:08,20.25,60.68
2014-01-01 08:16:09,20.25,60.69
2014-01-01 08:16:10,20.25,60.7
2014-01-01 08:16:11,20.25,60.71
2014-01-01 08:16:12,20.25,60.72
2014-01-01 08:16:13,20.25,60.73
2014-01-01 08:16:14,20.25,60.74
2014-01-01 08:16:15,20.25,60.75
2014-01-01 08:16:16,20.25,60.76
2014-01-01 08:16:17,20.25,60.77
2014-01-01 08:16:18,20.25,60.78
2014-01-01 08:16:19,20.25,60.79
2014-01-01 08:16:20,20.25,60.8
2014-01-01 08:16:21,20.25,60.81
2014-01-01 08:16:22,20.25,60.82
2014-01-01 08:16:23,20.25,60.83
2014-01-01 08:16:24,20.25,60.84
2014-01-01 08:16:25,20.25,60.85
2014-01-01 08:16:26,20.25,60.86
2014-01-01 08:16:27,20.25,60.87
2014-01-01 08:16:28,20.25,60.88
2014-01-01 08:16:29,20.25,60.89
2014-01-01 08:16:30,20.25,60.9
2014-01-01 08:16:31,20.25,60.91
2014-01-01 08:16:32,20.25,60.92
2014-01-01 08:16:33,20.25,60.93
2014-01-01 08:16:34,20.25,60.94
2014-01-01 08:16:35,20.25,60.95
2014-01-01 08:16:36,20.25,60.96
2014-01-01 08:16:37,20.25,60.97
2014-01-01 08:16:38,20.25,60.98
2014-01-01 08:16:39,20.25,60.99
2014-01-01 08:16:40,20.25,61.0
2014-01-01 08:16:41,20.25,61.01
2014-01-01 08:16:42,20.25,61.02
2014-01-01 08:16:43,20.25,61.03
2014-01-01 08:16:44,20.25,61.04
2014-01-01 08:16:45,20.25,61.05
2014-01-01 08:16:46,20.25,61.06
2014-01-01 08:16:47,20.25,61.07
2014-01-01 08:16:48,20.25,61.08
2014-01-01 08:16:49,20.25,61.09
2014-01-01 08:16:50,20.25,61.1
2014-01-01 08:16:51,20.25,61.11
2014-01-01 08:16:52,20.25,61.12
2014-01-01 08:16:53,20.25,61.13
2014-01-01 08:16:54,20.25,61.14
2014-01-01 08:16:55,20.25,61.15
2014-01-01 08:16:56,20.25,61.16
2014-01-01 08:16:57,20.25,61.17
2014-01-01 08:16:58,20.25,61.18
2014-01-01 08:16:59,20.25,61.19
2014-01-01 08:17:00,20.25,61.2
2014-01-01 08:17:01,20.25,61.21
2014-01-01 08:17:02,20.25,61.22
2014-01-01 08:17:03,20.25,61.23
2014-01-01 08:17:04,20.25,61.24
2014-01-01 08:17:05,20.25,61.25
2014-01-01 08:17:06,20.25,61.26
2014-01-01 08:17:07,20.25,61.27
2014-01-01 08:17:08,20.25,61.28
2014-01-01 08:17:09,20.25,61.29
2014-01-01 08:17:10,20.25,61.3
2014-01-01 08:17:11,20.25,61.31
2014-01-01 08:17:12,20.25,61.32
2014-01-01 08:17:13,20.25,61.33
2014-01-01 08:17:14,20.25,61.34
2014-01-01 08:17:15,20.25,61.35
2014-01-01 08:17:16,20.25,61.36
2014-01-01 08:17:17,20.25,61.37
2014-01-01 08:17:18,20.25,61.38
2014-01-01 08:17:19,20.25,61.39
2014-01-01 08:17:20,20.25,61.4
2014-01-01 08:17:21,20.25,61.41
2014-01-01 08:17:22,20.25,61.42
2014-01-01 08:17:23,20.25,61.43
2014-01-01 08:17:24,20.25,61.44
2014-01-01 08:17:25,20.25,61.45
2014-01-01 08:17:26,20.25,61.46
2014-01-01 08:17:27,20.25,61.47
2014-01-01 08:17:28,20.25,61.48
2014-01-01 08:17:29,20.25,61.49
2014-01-01 08:17:30,20.25,61.5
2014-01-01 08:17:31,20.25,61.51
2014-01-01 08:17:32,20.25,61.52
2014-01-01 08:17:33,20.25,61.53
2014-01-01 08:17:34,20.25,61.54
2014-01-01 08:17:35,20.25,61.55
2014-01-01 08:17:36,20.25,61.56
2014-01-01 08:17:37,20.25,61.57
2014-01-01 08:17:38,20.25,61.58
2014-01-01 08:17:39,20.25,61.59
2014-01-01 08:17:40,20.25,61.6
2014-01-01 08:17:41,20.25,61.61
2014-01-01 08:17:42,20.25,61.62
2014-01-01 08:17:43,20.25,61.63
2014-01-01 08:17:44,20.25,61.64
2014-01-01 08:17:45,20.25,61.65
2014-01-01 08:17:46,20.25,61.66
2014-01-01 08:17:47,20.25,61.67
2014-01-01 08:17:48,20.25,61.68
2014-01-01 08:17:49,20.25,61.69
2014-01-01 08:17:50,20.25,61.7
2014-01-01 08:17:51,20.25,61.71
2014-01-01 08:17:52,20.25,61.72
2014-01-01 08:17:53,20.25,61.73
2014-01-01 08:17:54,20.25,61.74
2014-01-01 08:17:55,20.25,61.75
2014-01-01 08:17:56,20.25,61.76
2014-01-01 08:17:57,20.25,61.77
2014-01-01 08:17:58,20.25,61.78
2014-01-01 08:17:59,20.25,61.79
2014-01-01 08:18:00,20.25,61.8
2014-01-01 08:18:01,20.25,61.81
2014-01-01 08:18:02,20.25,61.82
2014-01-01 08:18:03,20.25,61.83
2014-01-01 08:18:04,20.25,61.84
2014-01-01 08:18:05,20.25,61.85
2014-01-01 08:18:06,20.25,61.86
2014-01-01 08:18:07,20.25,61.87
2014-01-01 08:18:08,20.25,61.88
2014-01-01 08:18:09,20.25,61.89
2014-01-01 08:18:10,20.25,61.9
2014-01-01 08:18:11,20.25,61.91
2014-01-01 08:18:12,20.25,61.92
2014-01-01 08:18:13,20.25,61.93
2014-01-01 08:18:14,20.25,61.94
2014-01-01 08:18:15,20.25,61.95
2014-01-01 08:18:16,20.25,61.96
2014-01-01 08:18:17,20.25,61.97
2014-01-01 08:18:18,20.25,61.98
2014-01-01 08:18:19,20.25,61.99
2014-01-01 08:18:20,20.25,62.0
2014-01-01 08:18:21,20.25,62.01
2014-01-01 08:18:22,20.25,62.02
2014-01-01 08:18:23,20.25,62.03
2014-01-01 08:18:24,20.25,62.04
2014-01-01 08:18:25,20.25,62.05
2014-01-01 08:18:26,20.25,62.06
2014-01-01 08:18:27,20.25,62.07
2014-01-01 08:18:28,20.25,62.08
2014-01-01 08:18:29,20.25,62.09
2014-01-01 08:18:30,20.25,62.1
2014-01-01 08:18:31,20.25,62.11
2014-01-01 08:18:32,20.25,62.12
2014-01-01 08:18:33,20.25,62.13
2014-01-01 08:18:34,20.25,62.14
2014-01-01 08:18:35,20.25,62.15
2014-01-01 08:18:36,20.25,62.16
2014-01-01 08:18:37,20.25,62.17
2014-01-01 08:18:38,20.25,62.18
2014-01-01 08:18:39,20.25,62.19
2014-01-01 08:18:40,20.25,62.2
2014-01-01 08:18:41,20.25,62.21
2014-01-01 08:18:42,20.25,62.22
2014-01-01 08:18:43,20.25,62.23
2014-01-01 08:18:44,20.25,62.24
2014-01-01 08:18:45,20.25,62.25
2014-01-01 08:18:46,20.25,62.26
2014-01-01 08:18:47,20.25,62.27
2014-01-01 08:18:48,20.25,62.28
2014-01-01 08:18:49,20.25,62.29
2014-01-01 08:18:50,20.25,62.3
2014-01-01 08:18:51,20.25,62.31
2014-01-01 08:18:52,20.25,62.32
2014-01-01 08:18:53,20.25,62.33
2014-01-01 08:18:54,20.25,62.34
2014-01-01 08:18:55,20.25,62.35
2014-01-01 08:18:56,20.25,62.36
2014-01-01 08:18:57,20.25,62.37
2014-01-01 08:18:58,20.25,62.38
2014-01-01 08:18:59,20.25,62.39
2014-01-01 08:19:00,20.25,62.4
2014-01-01 08:19:01,20.25,62.41
2014-01-01 08:19:02,20.25,62.42
2014-01-01 08:19:03,20.25,62.43
2014-01-01 08:19:04,20.25,62.44
2014-01-01 08:19:05,20.25,62.45
2014-01-01 08:19:06,20.25,62.46
2014-01-01 08:19:07,20.25,62.47
2014-01-01 08:19:08,20.25,62.48
2014-01-01 08:19:09,20.25,62.49
2014-01-01 08:19:10,20.25,62.5
2014-01-01 08:19:11,20.25,62.51
2014-01-01 08:19:12,20.25,62.52
2014-01-01 08:19:13,20.25,62.53
2014-01-01 08:19:14,20.25,62.54
2014-01-01 08:19:15,20.25,62.55
2014-01-01 08:19:16,20.25,62.56
2014-01-01 08:19:17,20.25,62.57
2014-01-01 08:19:18,20.25,62.58
2014-01-01 08:19:19,20.25,62.59
2014-01-01 08:19:20,20.25,62.6
2014-01-01 08:19:21,20.25,62.61
2014-01-01 08:19:22,20.25,62.62
2014-01-01 08:19:23,20.25,62.63
2014-01-01 08:19:24,20.25,62.64
2014-01-01 08:19:25,20.25,62.65
2014-01-01 08:19:26,20.25,62.66
2014-01-01 08:19:27,20.25,62.67
2014-01-01 08:19:28,20.25,62.68
2014-01-01 08:19:29,20.25,62.69
2014-01-01 08:19:30,20.25,62.7
2014-01-01 08:19:31,20.25,62.71
2014-01-01 08:19:32,20.25,62.72
2014-01-01 08:19:33,20.25,62.73
2014-01-01 08:19:34,20.25,62.74
2014-01-01 08:19:35,20.25,62.75
2014-01-01 08:19:36,20.25,62.76
2014-01-01 08:19:37,20.25,62.77
2014-01-01 08:19:38,20.25,62.78
2014-01-01 08:19:39,20.25,62.79
2014-01-01 08:19:40,20.25,62.8
2014-01-01 08:19:41,20.25,62.81
2014-01-01 08:19:42,20.25,62.82
2014-01-01 08:19:43,20.25,62.83
2014-01-01 08:19:44,20.25,62.84
2014-01-01 08:19:45,20.25,62.85
2014-01-01 08:19:46,20.25,62.86
2014-01-01 08:19:47,20.25,62.87
2014-01-01 08:19:48,20.25,62.88
2014-01-01 08:19:49,20.25,62.89
2014-01-01 08:19:50,20.25,62.9
2014-01-01 08:19:51,20.25,62.91
2014-01-01 08:19:52,20.25,62.92
2014-01-01 08:19:53,20.25,62.93
2014-01-01 08:19:54,20.25,62.94
2014-01-01 08:19:55,20.25,62.95
2014-01-01 08:19:56,20.25,62.96
2014-01-01 08:19:57,20.25,62.97
2014-01-01 08:19:58,20.25,62.98
2014-01-01 08:19:59,20.25,62.99
2014-01-01 08:20:00,20.25,63.0
2014-01-01 08:20:01,20.25,63.01
2014-01-01 08:20:02,20.25,63.02
2014-01-01 08:20:03,20.25,63.03
2014-01-01 08:20:04,20.25,63.04
2014-01-01 08:20:05,20.25,63.05
2014-01-01 08:20:06,20.25,63.06
2014-01-01 08:20:07,20.25,63.07
2014-01-01 08:20:08,20.25,63.08
2014-01-01 08:20:09,20.25,63.09
2014-01-01 08:20:10,20.25,63.1
2014-01-01 08:20:11,20.25,63.11
2014-01-01 08:20:12,20.25,63.12
2014-01-01 08:20:13,20.25,63.13
2014-01-01 08:20:14,20.25,63.14
2014-01-01 08:20:15,20.25,63.15
2014-01-01 08:20:16,20.25,63.16
2014-01-01 08:20:17,20.25,63.17
2014-01-01 08:20:18,20.25,63.18
2014-01-01 08:20:19,20.25,63.19
2014-01-01 08:20:20,20.25,63.2
2014-01-01 08:20:21,20.25,63.21
2014-01-01 08:20:22,20.25,63.22
2014-01-01 08:20:23,20.25,63.23
2014-01-01 08:20:24,20.25,63.24
2014-01-01 08:20:25,20.25,63.25
2014-01-01 08:20:26,20.25,63.26
2014-01-01 08:20:27,20.25,63.27
2014-01-01 08:20:28,20.25,63.28
2014-01-01 08:20:29,20.25,63.29
2014-01-01 08:20:30,20.25,63.3
2014-01-01 08:20:31,20.25,63.31
2014-01-01 08:20:32,20.25,63.32
2014-01-01 08:20:33,20.25,63.33
2014-01-01 08:20:34,20.25,63.34
2014-01-01 08:20:35,20.25,63.35
2014-01-01 08:20:36,20.25,63.36
2014-01-01 08:20:37,20.25,63.37
2014-01-01 08:20:38,20.25,63.38
2014-01-01 08:20:39,20.25,63.39
2014-01-01 08:20:40,20.25,63.4
2014-01-01 08:20:41,20.25,63.41
2014-01-01 08:20:42,20.25,63.42
2014-01-01 08:20:43,20.25,63.43
2014-01-01 08:20:44,20.25,63.44
2014-01-01 08:20:45,20.25,63.45
2014-01-01 08:20:46,20.25,63.46
2014-01-01 08:20:47,20.25,63.47
2014-01-01 08:20:48,20.25,63.48
2014-01-01 08:20:49,20.25,63.49
2014-01-01 08:20:50,20.25,63.5
2014-01-01 08:20:51,20.25,63.51
2014-01-01 08:20:52,20.25,63.52
2014-01-01 08:20:53,20.25,63.53
2014-01-01 08:20:54,20.25,63.54
2014-01-01 08:20:55,20.25,63.55
2014-01-01 08:20:56,20.25,63.56
2014-01-01 08:20:57,20.25,63.57
2014-01-01 08:20:58,20.25,63.58
2014-01-01 08:20:59,20.25,63.59
2014-01-01 08:21:00,20.25,63.6
2014-01-01 08:21:01,20.25,63.61
2014-01-01 08:21:02,20.25,63.62
2014-01-01 08:21:03,20.25,63.63
2014-01-01 08:21:04,20.25,63.64
2014-01-01 08:21:05,20.25,63.65
2014-01-01 08:21:06,20.25,63.66
2014-01-01 08:21:07,20.25,63.67
2014-01-01 08:21:08,20.25,63.68
2014-01-01 08:21:09,20.25,63.69
2014-01-01 08:21:10,20.25,63.7
2014-01-01 08:21:11,20.25,63.71
2014-01-01 08:21:12,20.25,63.72
2014-01-01 08:21:13,20.25,63.73
2014-01-01 08:21:14,20.25,63.74
2014-01-01 08:21:15,20.25,63.75
2014-01-01 08:21:16,20.25,63.76
2014-01-01 08:21:17,20.25,63.77
2014-01-01 08:21:18,20.25,63.78
2014-01-01 08:21:19,20.25,63.79
2014-01-01 08:21:20,20.25,63.8
2014-01-01 08:21:21,20.25,63.81
2014-01-01 08:21:22,20.25,63.82
2014-01-01 08:21:23,20.25,63.83
2014-01-01 08:21:24,20.25,63.84
2014-01-01 08:21:25,20.25,63.85
2014-01-01 08:21:26,20.25,63.86
2014-01-01 08:21:27,20.25,63.87
2014-01-01 08:21:28,20.25,63.88
2014-01-01 08:21:29,20.25,63.89
2014-01-01 08:21:30,20.25,63.9
2014-01-01 08:21:31,20.25,63.91
2014-01-01 08:21:32,20.25,63.92
2014-01-01 08:21:33,20.25,63.93
2014-01-01 08:21:34,20.25,63.94
2014-01-01 08:21:35,20.25,63.95
2014-01-01 08:21:36,20.25,63.96
2014-01-01 08:21:37,20.25,63.97
2014-01-01 08:21:38,20.25,63.98
2014-01-01 08:21:39,20.25,63.99
2014-01-01 08:21:40,20.25,64.0
2014-01-01 08:21:41,20.25,64.01
2014-01-01 08:21:42,20.25,64.02
2014-01-01 08:21:43,20.25,64.03
2014-01-01 08:21:44,20.25,64.04
2014-01-01 08:21:45,20.25,64.05
2014-01-01 08:21:46,20.25,64.06
2014-01-01 08:21:47,20.25,64.07
2014-01-01 08:21:48,20.25,64.08
2014-01-01 08:21:49,20.25,64.09
2014-01-01 08:21:50,20.25,64.1
2014-01-01 08:21:51,20.25,64.11
2014-01-01 08:21:52,20.25,64.12
2014-01-01 08:21:53,20.25,64.13
2014-01-01 08:21:54,20.25,64.14
2014-01-01 08:21:55,20.25,64.15
2014-01-01 08:21:56,20.25,64.16
2014-01-01 08:21:57,20.25,64.17
2014-01-01 08:21:58,20.25,64.18
2014-01-01 08:21:59,20.25,64.19
2014-01-01 08:22:00,20.25,64.2
2014-01-01 08:22:01,20.25,64.21
2014-01-01 08:22:02,20.25,64.22
2014-01-01 08:22:03,20.25,64.23
2014-01-01 08:22:04,20.25,64.24
2014-01-01 08:22:05,20.25,64.25
2014-01-01 08:22:06,20.25,64.26
2014-01-01 08:22:07,20.25,64.27
2014-01-01 08:22:08,20.25,64.28
2014-01-01 08:22:09,20.25,64.29
2014-01-01 08:22:10,20.25,64.3
2014-01-01 08:22:11,20.25,64.31
2014-01-01 08:22:12,20.25,64.32
2014-01-01 08:22:13,20.25,64.33
2014-01-01 08:22:14,20.25,64.34
2014-01-01 08:22:15,20.25,64.35
2014-01-01 08:22:16,20.25,64.36
2014-01-01 08:22:17,20.25,64.37
2014-01-01 08:22:18,20.25,64.38
2014-01-01 08:22:19,20.25,64.39
2014-01-01 08:22:20,20.25,64.4
2014-01-01 08:22:21,20.25,64.41
2014-01-01 08:22:22,20.25,64.42
2014-01-01 08:22:23,20.25,64.43
2014-01-01 08:22:24,20.25,64.44
2014-01-01 08:22:25,20.25,64.45
2014-01-01 08:22:26,20.25,64.46
2014-01-01 08:22:27,20.25,64.47
2014-01-01 08:22:28,20.25,64.48
2014-01-01 08:22:29,20.25,64.49
2014-01-01 08:22:30,20.25,64.5
2014-01-01 08:22:31,20.25,64.51
2014-01-01 08:22:32,20.25,64.52
2014-01-01 08:22:33,20.25,64.53
2014-01-01 08:22:34,20.25,64.54
2014-01-01 08:22:35,20.25,64.55
2014-01-01 08:22:36,20.25,64.56
2014-01-01 08:22:37,20.25,64.57
2014-01-01 08:22:38,20.25,64.58
2014-01-01 08:22:39,20.25,64.59
2014-01-01 08:22:40,20.25,64.6
2014-01-01 08:22:41,20.25,64.61
2014-01-01 08:22:42,20.25,64.62
2014-01-01 08:22:43,20.25,64.63
2014-01-01 08:22:44,20.25,64.64
2014-01-01 08:22:45,20.25,64.65
2014-01-01 08:22:46,20.25,64.66
2014-01-01 08:22:47,20.25,64.67
2014-01-01 08:22:48,20.25,64.68
2014-01-01 08:22:49,20.25,64.69
2014-01-01 08:22:50,20.25,64.7
2014-01-01 08:22:51,20.25,64.71
2014-01-01 08:22:52,20.25,64.72
2014-01-01 08:22:53,20.25,64.73
2014-01-01 08:22:54,20.25,64.74
2014-01-01 08:22:55,20.25,64.75
2014-01-01 08:22:56,20.25,64.76
2014-01-01 08:22:57,20.25,64.77
2014-01-01 08:22:58,20.25,64.78
2014-01-01 08:22:59,20.25,64.79
2014-01-01 08:23:00,20.25,64.8
2014-01-01 08:23:01,20.25,64.81
2014-01-01 08:23:02,20.25,64.82
2014-01-01 08:23:03,20.25,64.83
2014-01-01 08:23:04,20.25,64.84
2014-01-01 08:23:05,20.25,64.85
2014-01-01 08:23:06,20.25,64.86
2014-01-01 08:23:07,20.25,64.87
2014-01-01 08:23:08,20.25,64.88
2014-01-01 08:23:09,20.25,64.89
2014-01-01 08:23:10,20.25,64.9
2014-01-01 08:23:11,20.25,64.91
2014-01-01 08:23:12,20.25,64.92
2014-01-01 08:23:13,20.25,64.93
2014-01-01 08:23:14,20.25,64.94
2014-01-01 08:23:15,20.25,64.95
2014-01-01 08:23:16,20.25,64.96
2014-01-01 08:23:17,20.25,64.97
2014-01-01 08:23:18,20.25,64.98
2014-01-01 08:23:19,20.25,64.99
2014-01-01 08:23:20,16.25,65.0
2014-01-01 08:23:22,16.26,65.0
2014-01-01 08:23:24,16.27,65.0
2014-01-01 08:23:26,16.28,65.0
2014-01-01 08:23:28,16.29,65.0
2014-01-01 08:23:30,16.3,65.0
2014-01-01 08:23:32,16.31,65.0
2014-01-01 08:23:34,16.32,65.0
2014-01-01 08:23:36,16.33,65.0
2014-01-01 08:23:38,16.34,65.0
2014-01-01 08:23:40,16.35,65.0
2014-01-01 08:23:42,16.36,65.0
2014-01-01 08:23:44,16.37,65.0
2014-01-01 08:23:46,16.38,65.0
2014-01-01 08:23:48,16.39,65.0
2014-01-01 08:23:50,16.4,65.0
2014-01-01 08:23:52,16.41,65.0
2014-01-01 08:23:54,16.42,65.0
2014-01-01 08:23:56,16.43,65.0
2014-01-01 08:23:58,16.44,65.0
2014-01-01 08:24:00,16.45,65.0
2014-01-01 08:24:02,16.46,65.0
2014-01-01 08:24:04,16.47,65.0
2014-01-01 08:24:06,16.48,65.0
2014-01-01 08:24:08,16.49,65.0
2014-01-01 08:24:10,16.5,65.0
2014-01-01 08:24:12,16.51,65.0
2014-01-01 08:24:14,16.52,65.0
2014-01-01 08:24:16,16.53,65.0
2014-01-01 08:24:18,16.54,65.0
2014-01-01 08:24:20,16.55,65.0
2014-01-01 08:24:22,16.56,65.0
2014-01-01 08:24:24,16.57,65.0
2014-01-01 08:24:26,16.58,65.0
2014-01-01 08:24:28,16.59,65.0
2014-01-01 08:24:30,16.6,65.0
2014-01-01 08:24:32,16.61,65.0
2014-01-01 08:24:34,16.62,65.0
2014-01-01 08:24:36,16.63,65.0
2014-01-01 08:24:38,16.64,65.0
2014-01-01 08:24:40,16.65,65.0
2014-01-01 08:24:42,16.66,65.0
2014-01-01 08:24:44,16.67,65.0
2014-01-01 08:24:46,16.68,65.0
2014-01-01 08:24:48,16.69,65.0
2014-01-01 08:24:50,16.7,65.0
2014-01-01 08:24:52,16.71,65.0
2014-01-01 08:24:54,16.72,65.0
2014-01-01 08:24:56,16.73,65.0
2014-01-01 08:24:58,16.74,65.0
2014-01-01 08:25:00,16.75,65.0
2014-01-01 08:25:02,16.76,65.0
2014-01-01 08:25:04,16.77,65.0
2014-01-01 08:25:06,16.78,65.0
2014-01-01 08:25:08,16.79,65.0
2014-01-01 08:25:10,16.8,65.0
2014-01-01 08:25:12,16.81,65.0
2014-01-01 08:25:14,16.82,65.0
2014-01-01 08:25:16,16.83,65.0
2014-01-01 08:25:18,16.84,65.0
2014-01-01 08:25:20,16.85,65.0
2014-01-01 08:25:22,16.86,65.0
2014-01-01 08:25:24,16.87,65.0
2014-01-01 08:25:26,16.88,65.0
2014-01-01 08:25:28,16.89,65.0
2014-01-01 08:25:30,16.9,65.0
2014-01-01 08:25:32,16.91,65.0
2014-01-01 08:25:34,16.92,65.0
2014-01-01 08:25:36,16.93,65.0
2014-01-01 08:25:38,16.94,65.0
2014-01-01 08:25:40,16.95,65.0
2014-01-01 08:25:42,16.96,65.0
2014-01-01 08:25:44,16.97,65.0
2014-01-01 08:25:46,16.98,65.0
2014-01-01 08:25:48,16.99,65.0
2014-01-01 08:25:50,17.0,65.0
2014-01-01 08:25:52,17.01,65.0
2014-01-01 08:25:54,17.02,65.0
2014-01-01 08:25:56,17.03,65.0
2014-01-01 08:25:58,17.04,65.0
2014-01-01 08:26:00,17.05,65.0
2014-01-01 08:26:02,17.06,65.0
2014-01-01 08:26:04,17.07,65.0
2014-01-01 08:26:06,17.08,65.0
2014-01-01 08:26:08,17.09,65.0
2014-01-01 08:26:10,17.1,65.0
2014-01-01 08:26:12,17.11,65.0
2014-01-01 08:26:14,17.12,65.0
2014-01-01 08:26:16,17.13,65.0
2014-01-01 08:26:18,17.14,65.0
2014-01-01 08:26:20,17.15,65.0
2014-01-01 08:26:22,17.16,65.0
2014-01-01 08:26:24,17.17,65.0
2014-01-01 08:26:26,17.18,65.0
2014-01-01 08:26:28,17.19,65.0
2014-01-01 08:26:30,17.2,65.0
2014-01-01 08:26:32,17.21,65.0
2014-01-01 08:26:34,17.22,65.0
2014-01-01 08:26:36,17.23,65.0
2014-01-01 08:26:38,17.24,65.0
2014-01-01 08:26:40,17.25,65.0
2014-01-01 08:26:42,17.26,65.0
2014-01-01 08:26:44,17.27,65.0
2014-01-01 08:26:46,17.28,65.0
2014-01-01 08:26:48,17.29,65.0
2014-01-01 08:26:50,17.3,65.0
2014-01-01 08:26:52,17.31,65.0
2014-01-01 08:26:54,17.32,65.0
2014-01-01 08:26:56,17.33,65.0
2014-01-01 08:26:58,17.34,65.0
2014-01-01 08:27:00,17.35,65.0
2014-01-01 08:27:02,17.36,65.0
2014-01-01 08:27:04,17.37,65.0
2014-01-01 08:27:06,17.38,65.0
2014-01-01 08:27:08,17.39,65.0
2014-01-01 08:27:10,17.4,65.0
2014-01-01 08:27:12,17.41,65.0
2014-01-01 08:27:14,17.42,65.0
2014-01-01 08:27:16,17.43,65.0
2014-01-01 08:27:18,17.44,65.0
2014-01-01 08:27:20,17.45,65.0
2014-01-01 08:27:22,17.46,65.0
2014-01-01 08:27:24,17.47,65.0
2014-01-01 08:27:26,17.48,65.0
2014-01-01 08:27:28,17.49,65.0
2014-01-01 08:27:30,17.5,65.0
2014-01-01 08:27:32,17.51,65.0
2014-01-01 08:27:34,17.52,65.0
2014-01-01 08:27:36,17.53,65.0
2014-01-01 08:27:38,17.54,65.0
2014-01-01 08:27:40,17.55,65.0
2014-01-01 08:27:42,17.56,65.0
2014-01-01 08:27:44,17.57,65.0
2014-01-01 08:27:46,17.58,65.0
2014-01-01 08:27:48,17.59,65.0
2014-01-01 08:27:50,17.6,65.0
2014-01-01 08:27:52,17.61,65.0
2014-01-01 08:27:54,17.62,65.0
2014-01-01 08:27:56,17.63,65.0
2014-01-01 08:27:58,17.64,65.0
2014-01-01 08:28:00,17.65,65.0
2014-01-01 08:28:02,17.66,65.0
2014-01-01 08:28:04,17.67,65.0
2014-01-01 08:28:06,17.68,65.0
2014-01-01 08:28:08,17.69,65.0
2014-01-01 08:28:10,17.7,65.0
2014-01-01 08:28:12,17.71,65.0
2014-01-01 08:28:14,17.72,65.0
2014-01-01 08:28:16,17.73,65.0
2014-01-01 08:28:18,17.74,65.0
2014-01-01 08:28:20,17.75,65.0
2014-01-01 08:28:22,17.76,65.0
2014-01-01 08:28:24,17.77,65.0
2014-01-01 08:28:26,17.78,65.0
2014-01-01 08:28:28,17.79,65.0
2014-01-01 08:28:30,17.8,65.0
2014-01-01 08:28:32,17.81,65.0
2014-01-01 08:28:34,17.82,65.0
2014-01-01 08:28:36,17.83,65.0
2014-01-01 08:28:38,17.84,65.0
2014-01-01 08:28:40,17.85,65.0
2014-01-01 08:28:42,17.86,65.0
2014-01-01 08:28:44,17.87,65.0
2014-01-01 08:28:46,17.88,65.0
2014-01-01 08:28:48,17.89,65.0
2014-01-01 08:28:50,17.9,65.0
2014-01-01 08:28:52,17.91,65.0
2014-01-01 08:28:54,17.92,65.0
2014-01-01 08:28:56,17.93,65.0
2014-01-01 08:28:58,17.94,65.0
2014-01-01 08:29:00,17.95,65.0
2014-01-01 08:29:02,17.96,65.0
2014-01-01 08:29:04,17.97,65.0
2014-01-01 08:29:06,17.98,65.0
2014-01-01 08:29:08,17.99,65.0
2014-01-01 08:29:10,18.0,65.0
2014-01-01 08:29:12,18.01,65.0
2014-01-01 08:29:14,18.02,65.0
2014-01-01 08:29:16,18.03,65.0
2014-01-01 08:29:18,18.04,65.0
2014-01-01 08:29:20,18.05,65.0
2014-01-01 08:29:22,18.06,65.0
2014-01-01 08:29:24,18.07,65.0
2014-01-01 08:29:26,18.08,65.0
2014-01-01 08:29:28,18.09,65.0
2014-01-01 08:29:30,18.1,65.0
2014-01-01 08:29:32,18.11,65.0
2014-01-01 08:29:34,18.12,65.0
2014-01-01 08:29:36,18.13,65.0
2014-01-01 08:29:38,18.14,65.0
2014-01-01 08:29:40,18.15,65.0
2014-01-01 08:29:42,18.16,65.0
2014-01-01 08:29:44,18.17,65.0
2014-01-01 08:29:46,18.18,65.0
2014-01-01 08:29:48,18.19,65.0
2014-01-01 08:29:50,18.2,65.0
2014-01-01 08:29:52,18.21,65.0
2014-01-01 08:29:54,18.22,65.0
2014-01-01 08:29:56,18.23,65.0
2014-01-01 08:29:58,18.24,65.0
2014-01-01 08:30:00,18.25,65.0
2014-01-01 08:30:02,18.26,65.0
2014-01-01 08:30:04,18.27,65.0
2014-01-01 08:30:06,18.28,65.0
2014-01-01 08:30:08,18.29,65.0
2014-01-01 08:30:10,18.3,65.0
2014-01-01 08:30:12,18.31,65.0
2014-01-01 08:30:14,18.32,65.0
2014-01-01 08:30:16,18.33,65.0
2014-01-01 08:30:18,18.34,65.0
2014-01-01 08:30:20,18.35,65.0
